id,crypto,epoch,date,hour,direction,start_price,end_price,change_pct,change_abs,timestamp,dt,day_of_week,minute_in_session,epoch_sequence,is_market_open,rsi,volatility,price_momentum,spread_proxy,position_in_range,price_z_score,btc_correlation,multi_crypto_agreement,market_wide_direction,target
3127,btc,1767955500,2026-01-09,5,Down,90409.8,90377.4,-0.03583682299928628,-32.40000000000873,1768442315.4611342,2026-01-15 01:58:35.461134195,3,358,180,0,34.37407779020961,0.1603561812294148,-0.0021243284185237243,0.03583682299928628,0.3233677436653445,-0.856093414068493,1.0,1.0,-1,0
3128,btc,1767956400,2026-01-09,6,Up,90377.4,90456.8,0.08785382186255496,79.40000000000873,1768442315.461937,2026-01-15 01:58:35.461936951,3,418,181,0,37.955953200245055,0.16257347121214485,0.0026602583997659135,0.08785382186255496,0.37659203646599015,-0.583740609410313,1.0,1.0,1,1
3129,btc,1767957300,2026-01-09,6,Up,90456.8,90460.0,0.003537600268854403,3.1999999999970896,1768442315.462707,2026-01-15 01:58:35.462707043,3,418,182,0,44.437019712621414,0.16246070554411515,0.006285110406585526,0.003537600268854403,0.37873709612545986,-0.5255569064580973,1.0,1.0,1,1
3130,btc,1767958200,2026-01-09,6,Down,90460.0,90399.4,-0.06699093521999316,-60.60000000000582,1768442315.463493,2026-01-15 01:58:35.463493109,3,418,183,0,44.687856998815484,0.15855427831848715,0.003896788952620023,0.06699093521999316,0.33811502882421196,-0.6546712971340809,1.0,1.0,-1,0
3131,btc,1767959100,2026-01-09,6,Down,90399.4,90336.8,-0.06924824722287015,-62.59999999999127,1768442315.464254,2026-01-15 01:58:35.464253902,3,418,184,0,42.427197087845016,0.15811338634656913,0.0006646225829891605,0.06924824722287015,0.296152299235804,-0.7841458356663418,1.0,1.0,-1,0
3132,btc,1767960000,2026-01-09,7,Down,90336.8,90297.4,-0.043614562393187194,-39.40000000000873,1768442315.465117,2026-01-15 01:58:35.465116978,3,478,185,0,53.29033311554935,0.1578087026199128,0.0006183401003527766,0.043614562393187194,0.2697412521785537,-0.8439286798780519,1.0,1.0,-1,0
3133,btc,1767960900,2026-01-09,7,Down,90297.4,90221.3,-0.08427706667079149,-76.09999999999127,1768442315.465974,2026-01-15 01:58:35.465974092,3,478,186,0,66.66326217945713,0.1581621258513874,-1.1083844851933478e-06,0.08427706667079149,0.21872905215174981,-1.004645745549764,1.0,1.0,-1,0
3134,btc,1767961800,2026-01-09,7,Up,90221.3,90322.1,0.11172527995052489,100.80000000000291,1768442315.4667451,2026-01-15 01:58:35.466745138,3,478,187,0,64.76683937814042,0.16163770557173704,3.321457278326889e-06,0.11172527995052489,0.28629843142510814,-0.6483709851114404,1.0,1.0,1,1
3135,btc,1767962700,2026-01-09,7,Up,90322.1,90351.9,0.03299303271291119,29.79999999998836,1768442315.467548,2026-01-15 01:58:35.467547894,3,478,188,0,55.1586756421518,0.15137450042078196,0.00015497371535100335,0.03299303271291119,0.3062742995039299,-0.508527854035199,1.0,1.0,1,1
3136,btc,1767963600,2026-01-09,8,Up,90351.9,90531.9,0.19922104571126897,180.0,1768442315.468411,2026-01-15 01:58:35.468410969,3,538,189,0,66.63229059230656,0.15785914928244027,0.001351624880958635,0.19922104571126897,0.42693390534920916,0.10111452763226278,1.0,1.0,1,1
3137,btc,1767964500,2026-01-09,8,Down,90531.9,90516.9,-0.016568745381462226,-15.0,1768442315.469285,2026-01-15 01:58:35.469285011,3,538,190,0,67.03170028807627,0.15785872452038116,0.0015435274747890304,0.016568745381462226,0.41687893819543587,0.10547915205138977,1.0,1.0,-1,0
3138,btc,1767965400,2026-01-09,8,Down,90516.9,90507.8,-0.010053371248895255,-9.099999999991269,1768442315.4700952,2026-01-15 01:58:35.470095158,3,538,191,0,61.98144808028013,0.12898405891090253,0.0005638050428491415,0.010053371248895255,0.4107789247888193,0.12852534861031173,1.0,1.0,-1,0
3139,btc,1767966300,2026-01-09,8,Up,90507.9,90516.9,0.009943883351619031,9.0,1768442315.470877,2026-01-15 01:58:35.470876932,3,538,192,0,61.63546541850483,0.09456628474192011,0.0006290072960424276,0.009943883351619031,0.4239263803680653,0.21135081380745777,1.0,1.0,1,1
3140,btc,1767967200,2026-01-09,9,Down,90516.9,90246.9,-0.29828683925322236,-270.0,1768442315.471683,2026-01-15 01:58:35.471683025,3,598,193,1,41.5856936116823,0.11547182216559186,-0.0016869580992794342,0.29828683925322236,0.23987730061347662,-0.7347507361446609,1.0,1.0,-1,0
3141,btc,1767968100,2026-01-09,9,Up,90247.0,90479.9,0.25806952031645836,232.89999999999418,1768442315.472472,2026-01-15 01:58:35.472471952,3,598,194,1,54.38746682640524,0.11597520867663233,0.0015840720503714767,0.25806952031645836,0.39870483980910315,0.27795039046356257,1.0,1.0,1,1
3142,btc,1767969000,2026-01-09,9,Down,90479.9,90006.9,-0.5227680401945626,-473.0,1768442315.473279,2026-01-15 01:58:35.473278999,3,598,195,1,35.59582506239947,0.1665932526561602,-0.0032171468945949577,0.5227680401945626,0.0852246763137743,-1.7317450879866843,1.0,1.0,-1,0
3143,btc,1767969900,2026-01-09,9,Up,90006.9,90054.9,0.0533292447579019,48.0,1768442315.47404,2026-01-15 01:58:35.474040031,3,598,196,1,37.39184562710674,0.16720616604255556,-0.001844353827754719,0.0533292447579019,0.1292852522638914,-1.4866463375773193,1.0,1.0,1,1
3144,btc,1767970800,2026-01-09,10,Up,90055.0,90156.7,0.11293098661928498,101.69999999999709,1768442315.474875,2026-01-15 01:58:35.474874973,3,658,197,1,42.63518844446211,0.16727281074989914,-0.0018312240304422245,0.11293098661928498,0.21391204838971467,-0.9733701860551962,1.0,1.0,1,1
3145,btc,1767971700,2026-01-09,10,Up,90156.7,91574.6,1.5727061882256212,1417.9000000000087,1768442315.47572,2026-01-15 01:58:35.475719929,3,658,198,1,70.60939060935783,0.3914078474490946,0.01353264292173173,1.5727061882256212,0.9999999999999404,4.235959939542699,1.0,1.0,1,1
3146,btc,1767972600,2026-01-09,10,Down,91574.6,91124.6,-0.49140263784935995,-450.0,1768442315.476562,2026-01-15 01:58:35.476562023,3,658,199,1,62.116240918653006,0.4109114443545281,0.006546863591728513,0.49140263784935995,0.7320790664443488,2.3461170981148642,1.0,1.0,-1,0
3147,btc,1767973500,2026-01-09,10,Down,91121.5,91041.8,-0.08746563654022058,-79.69999999999709,1768442315.477343,2026-01-15 01:58:35.477343082,3,658,200,1,61.994561880511455,0.41157565801881285,0.0057989171082970525,0.08746563654022058,0.6827816146701182,1.9095660505946515,1.0,1.0,-1,0
3148,btc,1767974400,2026-01-09,11,Up,91056.8,91645.7,0.6467391781832814,588.8999999999942,1768442315.478129,2026-01-15 01:58:35.478128910,3,718,201,1,66.8680226334063,0.433554695083534,0.012572397075169217,0.6467391781832814,0.9999999999999428,2.9652165689338186,1.0,1.0,1,1
3149,btc,1767975300,2026-01-09,11,Down,91652.0,91250.1,-0.4385065246803061,-401.8999999999942,1768442315.479021,2026-01-15 01:58:35.479021072,3,718,202,1,60.470484006321946,0.4479109326039888,0.008100144834832124,0.4385065246803061,0.7740332438452794,1.8224674535277328,1.0,1.0,-1,0
3150,btc,1767976200,2026-01-09,11,Up,91251.8,91376.9,0.1370931861070042,125.09999999999127,1768442315.479805,2026-01-15 01:58:35.479804993,3,718,203,1,59.9740321057404,0.4475876800974732,0.012521205714545403,0.1370931861070042,0.8464614154337762,1.921956774437395,1.0,1.0,1,1
3151,btc,1767977100,2026-01-09,11,Up,91376.9,91521.8,0.15857399408385353,144.90000000000873,1768442315.4806101,2026-01-15 01:58:35.480610132,3,718,204,1,61.508509127537174,0.44719475563290156,0.011515264716251972,0.15857399408385353,0.9292283086764795,2.0092605448837872,1.0,1.0,1,1
3152,btc,1767978000,2026-01-09,12,Down,91521.8,91246.0,-0.3013489682239673,-275.8000000000029,1768442315.4815402,2026-01-15 01:58:35.481540203,3,778,205,1,57.96744808529093,0.4541494525885064,0.01376672232906584,0.3013489682239673,0.7716913234705689,1.320843116734141,1.0,1.0,-1,0
3153,btc,1767978900,2026-01-09,12,Down,91245.9,91049.6,-0.21513295391901266,-196.29999999998836,1768442315.482335,2026-01-15 01:58:35.482335091,3,778,206,1,55.526048258246625,0.4571507778618334,0.011045484476691625,0.21513295391901266,0.6595076255211868,0.8540984913674268,1.0,1.0,-1,0
3154,btc,1767979800,2026-01-09,12,Up,91049.6,91074.1,0.026908410360946117,24.5,1768442315.483114,2026-01-15 01:58:35.483114004,3,778,207,1,59.041622945067765,0.4568983073776006,0.010175616454462189,0.026908410360946117,0.6735020277602904,0.84842605986482,1.0,1.0,1,1
3155,btc,1767980700,2026-01-09,12,Up,91074.0,91346.6,0.29931703889145733,272.6000000000058,1768442315.483878,2026-01-15 01:58:35.483877897,3,778,208,1,59.392271180545194,0.4605086775514021,-0.002489773365103476,0.29931703889145733,0.8291540526646057,1.310447373058676,1.0,1.0,1,1
3156,btc,1767981600,2026-01-09,13,Down,91346.6,91191.8,-0.1694644354579184,-154.8000000000029,1768442315.484652,2026-01-15 01:58:35.484652042,3,838,209,1,63.791698675398926,0.4617949913008219,0.0007374517967706495,0.1694644354579184,0.7407322785171251,0.9364061143237243,1.0,1.0,-1,0
3157,btc,1767982500,2026-01-09,13,Down,91191.8,90525.8,-0.7303288234249132,-666.0,1768442315.485478,2026-01-15 01:58:35.485477924,3,838,210,1,54.791704825268894,0.4926400777359904,-0.005667726253215544,0.7303288234249132,0.3603130176500645,-0.40562161149558384,1.0,1.0,-1,0
3158,btc,1767983400,2026-01-09,13,Up,90516.9,90718.3,0.22249988676148733,201.40000000000873,1768442315.486284,2026-01-15 01:58:35.486284018,3,838,211,1,55.61106226519112,0.49511505078336576,-0.010119405493110856,0.22249988676148733,0.4702690352430212,-0.036767311887666736,1.0,1.0,1,1
3159,btc,1767984300,2026-01-09,13,Up,90718.2,90722.0,0.004188795633073529,3.8000000000029104,1768442315.487104,2026-01-15 01:58:35.487103939,3,838,212,1,38.126009693038306,0.4951180852526081,-0.005787390917927793,0.004188795633073529,0.47238247558116986,-0.04718923607591642,1.0,1.0,1,1
3160,btc,1767985200,2026-01-09,14,Down,90722.0,90450.0,-0.29981702343422767,-272.0,1768442315.487873,2026-01-15 01:58:35.487873077,3,898,213,1,40.1148818943624,0.4951686531190757,-0.010143701526315718,0.29981702343422767,0.3170160507225505,-0.6041531941613215,1.0,1.0,-1,0
3161,btc,1767986100,2026-01-09,14,Down,90450.0,90226.4,-0.24720840243228948,-223.60000000000582,1768442315.488754,2026-01-15 01:58:35.488754034,3,898,214,1,38.525189980282995,0.4948325301986785,-0.014154004838191625,0.24720840243228948,0.18929571028729983,-1.0440134322657952,1.0,1.0,-1,0
3162,btc,1767987000,2026-01-09,14,Up,90226.4,90231.9,0.006095776845801229,5.5,1768442315.48955,2026-01-15 01:58:35.489550114,3,898,215,1,26.074595545915912,0.4800946194592475,-0.011113911842710933,0.006095776845801229,0.1924373107899557,-1.0239972915953846,1.0,1.0,1,1
3163,btc,1767987900,2026-01-09,14,Up,90231.8,90231.9,0.00011082567342252826,0.09999999999126885,1768442315.490378,2026-01-15 01:58:35.490377903,3,898,216,1,30.105509964813308,0.48000671837729175,-0.008980819245773874,0.00011082567342252826,0.1924373107899557,-1.0254884059844247,1.0,1.0,1,1
3164,btc,1767988800,2026-01-09,15,Up,90231.9,90292.3,0.06693863256787094,60.40000000000873,1768442315.491206,2026-01-15 01:58:35.491205931,3,958,217,1,28.243601059119527,0.4795992758708655,-0.008584218784484343,0.06693863256787094,0.2269377963100365,-0.9003016444735215,1.0,1.0,1,1
3165,btc,1767989700,2026-01-09,15,Up,90292.3,90361.8,0.0769722335127137,69.5,1768442315.492012,2026-01-15 01:58:35.492012024,3,958,218,1,26.00529538307292,0.3090698113571791,-0.010780915764790455,0.0769722335127137,0.2666362026617793,-0.7617406811100277,1.0,1.0,1,1
3166,btc,1767990600,2026-01-09,15,Down,90361.8,90177.1,-0.20440053208324432,-184.6999999999971,1768442315.492786,2026-01-15 01:58:35.492785931,3,958,219,1,27.023773698449162,0.29464206010346383,-0.011127096953892801,0.20440053208324432,0.1611355457816817,-1.0889453733050383,1.0,1.0,-1,0
3167,btc,1767991500,2026-01-09,15,Up,90177.1,90188.0,0.01208732593972769,10.89999999999418,1768442315.493576,2026-01-15 01:58:35.493576050,3,958,220,1,29.87480145751566,0.29485953370138007,-0.003731532888966438,0.01208732593972769,0.167361626777851,-1.0290767726480592,1.0,1.0,1,1
3168,btc,1767992400,2026-01-09,16,Up,90192.9,90241.8,0.054217127955757866,48.90000000000873,1768442315.494373,2026-01-15 01:58:35.494373083,3,1018,221,0,30.82169685236964,0.2473866607279063,-0.005252523471008574,0.054217127955757866,0.19809219169474135,-0.8969460807074243,1.0,1.0,1,1
3169,btc,1767993300,2026-01-09,16,Up,90241.8,90463.6,0.2457841044837347,221.8000000000029,1768442315.49521,2026-01-15 01:58:35.495209932,3,1018,222,0,29.166666666647515,0.24202820449481913,-0.0028482617226250895,0.2457841044837347,0.27867952160116116,-0.46712217492066826,1.0,1.0,1,1
3170,btc,1767994200,2026-01-09,16,Down,90463.6,90328.9,-0.14889966793275045,-134.70000000001164,1768442315.495998,2026-01-15 01:58:35.495997906,3,1018,223,0,29.44595302746832,0.2392702980573724,-0.0013388612493090424,0.14889966793275045,0.19648523309737598,-0.7337383508126155,1.0,1.0,-1,0
3171,btc,1767995100,2026-01-09,16,Up,90328.9,90414.4,0.09465409187978599,85.5,1768442315.496803,2026-01-15 01:58:35.496803045,3,1018,224,0,46.33214803103831,0.2366497728462364,0.0020836473582011017,0.09465409187978599,0.24865755430801464,-0.5637127634584856,1.0,1.0,1,1
3172,btc,1767996000,2026-01-09,17,Down,90414.4,90261.7,-0.16888902652674476,-152.6999999999971,1768442315.497636,2026-01-15 01:58:35.497636080,3,1078,225,0,34.56180687040275,0.23134387973535084,0.00033026014081505295,0.16888902652674476,0.15547961923357756,-0.8901674877015363,1.0,1.0,-1,0
3173,btc,1767996900,2026-01-09,17,Up,90261.8,90480.3,0.24207361253597864,218.5,1768442315.498555,2026-01-15 01:58:35.498554945,3,1078,226,0,42.86473401425301,0.23707273190390496,0.002752906677128797,0.24207361253597864,0.2888699048083836,-0.5030102172957556,1.0,1.0,1,1
3174,btc,1767997800,2026-01-09,17,Down,90480.3,90441.9,-0.04244017758562773,-38.40000000000873,1768442315.4993868,2026-01-15 01:58:35.499386787,3,1078,227,0,49.72262173818924,0.236690209594486,0.0016568411702879704,0.04244017758562773,0.2654381254576353,-0.6099642327424638,1.0,1.0,-1,0
3175,btc,1767998700,2026-01-09,17,Up,90441.8,90495.6,0.05948576874852436,53.80000000000291,1768442315.500205,2026-01-15 01:58:35.500205040,3,1078,228,0,60.432491086587774,0.2246670217088962,0.0014807141956003633,0.05948576874852436,0.298206004393447,-0.44897148650602914,1.0,1.0,1,1
3176,btc,1767999600,2026-01-09,18,Up,90495.6,90565.4,0.07713082182999875,69.79999999998836,1768442315.501023,2026-01-15 01:58:35.501023054,3,1138,229,0,62.310815799123226,0.22431929226071531,0.004305971249906948,0.07713082182999875,0.3407981449841133,-0.2620653765146217,1.0,1.0,1,1
3177,btc,1768000500,2026-01-09,18,Up,90565.3,90598.0,0.03610654411788741,32.69999999999709,1768442315.502072,2026-01-15 01:58:35.502072096,3,1138,230,0,63.19659721715186,0.1533338497822124,0.0045460593427062435,0.03610654411788741,0.36069074932875805,-0.16027381367607965,1.0,1.0,1,1
3178,btc,1768001400,2026-01-09,18,Down,90598.0,90556.8,-0.04547561756329841,-41.19999999999709,1768442315.50293,2026-01-15 01:58:35.502929926,3,1138,231,0,59.66810439353479,0.14473360425830933,0.003490621862595855,0.04547561756329841,0.33555040273369185,-0.18711841935853468,1.0,1.0,-1,0
3179,btc,1768002300,2026-01-09,18,Down,90556.8,90513.2,-0.048146577617590086,-43.60000000000582,1768442315.5037508,2026-01-15 01:58:35.503750801,3,1138,232,0,55.64083457520242,0.14495432030017982,0.0005482868247559392,0.048146577617590086,0.30894556992919886,-0.24254290658180724,1.0,1.0,-1,0
3180,btc,1768003200,2026-01-09,19,Down,90513.3,90471.8,-0.04584961547087555,-41.5,1768442315.50462,2026-01-15 01:58:35.504620074,3,1198,233,0,62.29248352374433,0.12858409138884674,0.0015819964596048841,0.04584961547087555,0.28368318281668264,-0.2902177866326853,1.0,1.0,-1,0
3181,btc,1768004100,2026-01-09,19,Up,90463.1,90481.5,0.02033978495098463,18.39999999999418,1768442315.5054479,2026-01-15 01:58:35.505447865,3,1198,234,0,62.25469728593944,0.11455215466791092,0.0007421384204286952,0.02033978495098463,0.2896021479130925,-0.19441080214381787,1.0,1.0,1,1
3182,btc,1768005000,2026-01-09,19,Up,90481.6,90483.4,0.0019893547417246804,1.7999999999883585,1768442315.50624,2026-01-15 01:58:35.506239891,3,1198,235,0,60.54469273735561,0.1145714910259509,0.002456191274926134,0.0019893547417246804,0.29076153282888095,-0.12108574816559711,1.0,1.0,1,1
3183,btc,1768005900,2026-01-09,19,Down,90483.4,90436.1,-0.05227478189368255,-47.29999999998836,1768442315.507079,2026-01-15 01:58:35.507078885,3,1198,236,0,48.58407990931108,0.11550529231455119,-0.0004885041274177437,0.05227478189368255,0.26189895045154055,-0.22385838509027095,1.0,1.0,-1,0
3184,btc,1768006800,2026-01-09,20,Up,90436.1,90499.4,0.06999417268102932,63.29999999998836,1768442315.507884,2026-01-15 01:58:35.507884026,3,1258,237,0,59.47538068235735,0.1155843754521456,0.0006357672715853191,0.06999417268102932,0.3005247742250238,0.07503795612770633,1.0,1.0,1,1
3185,btc,1768007700,2026-01-09,20,Up,90499.4,90529.6,0.03337038698600393,30.20000000001164,1768442315.508801,2026-01-15 01:58:35.508800983,3,1258,238,0,56.821411653151436,0.11469669278266093,0.00037570887424354105,0.03337038698600393,0.31895289236025065,0.38082192117485014,1.0,1.0,1,1
3186,btc,1768008600,2026-01-09,20,Up,90529.6,90587.0,0.06340467648149796,57.39999999999418,1768442315.509702,2026-01-15 01:58:35.509701967,3,1258,239,0,71.71272193285267,0.10349030893238943,0.00023850167944949874,0.06340467648149796,0.3539785208689098,1.0378753368286218,1.0,1.0,1,1
3187,btc,1768009500,2026-01-09,20,Down,90590.2,90549.4,-0.04503798424112422,-40.80000000000291,1768442315.51056,2026-01-15 01:58:35.510560036,3,1258,240,0,56.08167576117074,0.10458789076631594,-0.000536435682906955,0.04503798424112422,0.33103490358797044,0.7769752333806647,1.0,1.0,-1,0
3188,btc,1768010400,2026-01-09,21,Up,90549.4,90600.0,0.05588109915693072,50.60000000000582,1768442315.5114062,2026-01-15 01:58:35.511406182,3,1318,241,0,63.6222643458752,0.10461713612351028,0.00047704865896314175,0.05588109915693072,0.36191115450327593,1.1927843918869316,1.0,1.0,1,1
3189,btc,1768011300,2026-01-09,21,Up,90599.9,90630.7,0.033995622511727844,30.80000000000291,1768442315.5122628,2026-01-15 01:58:35.512262821,3,1318,242,0,62.120940247466194,0.09031892284474541,0.0012981531975446714,0.033995622511727844,0.38064437393212336,1.4866380470480416,1.0,1.0,1,1
3190,btc,1768012200,2026-01-09,21,Down,90630.6,90476.0,-0.17058256262234367,-154.60000000000582,1768442315.513062,2026-01-15 01:58:35.513062000,3,1318,243,0,43.039551541482275,0.09242677855828593,4.6423305383624935e-05,0.17058256262234367,0.28624603368316837,0.35439882355877206,1.0,1.0,-1,0
3191,btc,1768013100,2026-01-09,21,Up,90476.0,90540.0,0.07073699102524426,64.0,1768442315.513962,2026-01-15 01:58:35.513962029,3,1318,244,0,45.694774346698225,0.09140227622475432,0.0006465410056200049,0.07073699102524426,0.32529899926774003,0.7650267323737074,1.0,1.0,1,1
3192,btc,1768014000,2026-01-09,22,Down,90539.9,90448.0,-0.10150221062757324,-91.89999999999418,1768442315.514821,2026-01-15 01:58:35.514821053,3,1378,245,0,42.490336830397865,0.08562547218723775,-0.0003912319828829336,0.10150221062757324,0.2471083731455748,0.02457958579640826,1.0,1.0,-1,0
3193,btc,1768014900,2026-01-09,22,Up,90448.1,90506.1,0.06412517233640065,58.0,1768442315.5156832,2026-01-15 01:58:35.515683173,3,1378,246,0,49.51955609680755,0.06767790518896048,0.0007740271860463555,0.06412517233640065,0.23465413028877452,0.42733122616522806,1.0,1.0,1,1
3194,btc,1768015800,2026-01-09,22,Down,90506.0,90475.2,-0.03403089297947419,-30.80000000000291,1768442315.516496,2026-01-15 01:58:35.516495943,3,1378,247,0,50.233388248118324,0.06741444164605469,-0.0002674050877684575,0.03403089297947419,0.20298243224838128,0.12796046212211942,1.0,1.0,-1,0
3195,btc,1768016700,2026-01-09,22,Up,90471.9,90516.0,0.0487444167747177,44.10000000000582,1768442315.517296,2026-01-15 01:58:35.517296076,3,1378,248,0,52.27123107297805,0.06697525916498029,-0.00015022710803991313,0.0487444167747177,0.2307639929184074,0.4338998936871449,1.0,1.0,1,1
3196,btc,1768017600,2026-01-09,23,Down,90516.0,90404.0,-0.12373503027089133,-112.0,1768442315.518189,2026-01-15 01:58:35.518188953,3,1438,249,0,45.43468261262271,0.07005001494041446,-0.0020201574177309833,0.12373503027089133,0.1545008851967725,-0.6589694557068612,1.0,1.0,-1,0
3197,btc,1768018500,2026-01-09,23,Up,90404.1,90406.0,0.0021016745921857293,1.8999999999941792,1768442315.51909,2026-01-15 01:58:35.519089936,3,1438,250,0,48.1742084191827,0.06932186693163139,-0.0015836659326289304,0.0021016745921857293,0.1558627264060874,-0.8178161065383026,1.0,1.0,1,1
3198,btc,1768019400,2026-01-09,23,Down,90406.1,90375.5,-0.033847273579997166,-30.60000000000582,1768442315.519969,2026-01-15 01:58:35.519968987,3,1438,251,0,42.173089071309505,0.0690577886610381,-0.0024779249448123597,0.033847273579997166,0.1475422027217817,-1.3419296017639035,1.0,1.0,-1,0
3199,btc,1768020300,2026-01-09,23,Down,90375.5,90321.7,-0.059529407859434155,-53.80000000000291,1768442315.520797,2026-01-15 01:58:35.520797014,3,1438,252,0,37.24696356268885,0.06943877357864366,-0.0034094407303485452,0.059529407859434155,0.1075332787982307,-1.8284024696389551,1.0,1.0,-1,0
3200,btc,1768021200,2026-01-10,0,Up,90321.8,90366.8,0.04982185917464001,45.0,1768442315.5216582,2026-01-15 01:58:35.521658182,3,58,253,0,36.28550074732161,0.07013717988755858,-0.0012069499093682046,0.04982185917464001,0.14107235814678618,-1.3531271516251315,1.0,1.0,1,1
3201,btc,1768022100,2026-01-10,0,Up,90369.0,90438.8,0.07723887616328931,69.80000000000291,1768442315.5226722,2026-01-15 01:58:35.522672176,3,58,254,0,43.394648829359596,0.07235106189509553,-0.0011177380163462924,0.07723887616328931,0.22377084224025198,-0.5133577401905829,1.0,1.0,1,1
3202,btc,1768023000,2026-01-10,0,Up,90438.8,90463.2,0.02697957071521756,24.39999999999418,1768442315.523532,2026-01-15 01:58:35.523531914,3,58,255,0,41.56596794074202,0.07264707502264309,0.00016805236157790837,0.02697957071521756,0.24463445917055732,-0.34761596187718957,1.0,1.0,1,1
3203,btc,1768023900,2026-01-10,0,Up,90463.3,90473.0,0.010722580317097751,9.69999999999709,1768442315.5244071,2026-01-15 01:58:35.524407148,3,58,256,0,40.02025060111925,0.07167556703034324,-0.00036572120553202137,0.010722580317097751,0.25301410859338935,-0.20994089267551236,1.0,1.0,1,1
3204,btc,1768024800,2026-01-10,1,Down,90473.1,90445.7,-0.030285245006536454,-27.40000000000873,1768442315.5255182,2026-01-15 01:58:35.525518179,3,118,257,0,47.71389769116208,0.0701559045802969,-0.0003260562010363177,0.030285245006536454,0.2296707994869331,-0.5860217399093929,1.0,1.0,-1,0
3205,btc,1768025700,2026-01-10,1,Down,90445.6,90395.1,-0.05583466746862202,-50.5,1768442315.526331,2026-01-15 01:58:35.526330948,3,118,258,0,38.841829662630694,0.07055168031733895,-0.0013356754606920207,0.05583466746862202,0.21484182516998043,-1.2015497284614651,1.0,1.0,-1,0
3206,btc,1768026600,2026-01-10,1,Up,90395.2,90417.1,0.02422695010355498,21.90000000000873,1768442315.527339,2026-01-15 01:58:35.527338981,3,118,259,0,47.33298808895922,0.0690053983039525,0.00014490509269515783,0.02422695010355498,0.44044778858498534,-0.8485770890494334,1.0,1.0,1,1
3207,btc,1768027500,2026-01-10,1,Down,90417.0,90370.4,-0.051538980501460815,-46.60000000000582,1768442315.528234,2026-01-15 01:58:35.528234004,3,118,260,0,38.0524740270231,0.06919670380628468,-0.0003937791739486718,0.051538980501460815,0.35474398972280224,-1.3903691072259339,1.0,1.0,-1,0
3208,btc,1768028400,2026-01-10,2,Up,90370.4,90467.7,0.10766799748590569,97.30000000000291,1768442315.529087,2026-01-15 01:58:35.529087066,3,178,261,0,49.40879709905539,0.07266640973981221,0.0010201879934272906,0.10766799748590569,0.533308864011637,-0.026665662692750898,1.0,1.0,1,1
3209,btc,1768029300,2026-01-10,2,Down,90467.7,90441.9,-0.028518465706548205,-25.80000000000291,1768442315.5299242,2026-01-15 01:58:35.529924154,3,178,262,0,44.017439043982215,0.07214256822520443,0.0013307986895729762,0.028518465706548205,0.583774250440774,-0.354659828895414,1.0,1.0,-1,0
3210,btc,1768030200,2026-01-10,2,Up,90441.9,90486.9,0.04975569951537949,45.0,1768442315.5307572,2026-01-15 01:58:35.530757189,3,178,263,0,57.504979177836454,0.06257546093609427,0.0013290279173323594,0.04975569951537949,0.6829805996471032,0.26787555754489545,1.0,1.0,1,1
3211,btc,1768031100,2026-01-10,2,Up,90486.9,90532.5,0.0503940349376604,45.60000000000582,1768442315.531595,2026-01-15 01:58:35.531594992,3,178,264,0,60.61419701277881,0.061533165352461346,0.0010360597442691244,0.0503940349376604,0.7835097001761964,0.8702253169549278,1.0,1.0,1,1
3212,btc,1768032000,2026-01-10,3,Up,90532.6,90570.0,0.04131108573043763,37.39999999999418,1768442315.532467,2026-01-15 01:58:35.532466888,3,238,265,0,66.13036987876438,0.05731950700189932,0.001180590560581507,0.04131108573043763,0.8661816578481374,1.3070377386025127,1.0,1.0,1,1
3213,btc,1768032900,2026-01-10,3,Down,90570.0,90558.4,-0.012807772993271306,-11.60000000000582,1768442315.53331,2026-01-15 01:58:35.533309936,3,238,266,0,71.10754414107322,0.0558313142856448,0.0009439280227250268,0.012807772993271306,0.8406084656082708,1.0787715245203282,1.0,1.0,-1,0
3214,btc,1768033800,2026-01-10,3,Down,90558.5,90513.1,-0.050133339222705964,-45.39999999999418,1768442315.534113,2026-01-15 01:58:35.534112930,3,238,267,0,63.04154038137239,0.05650458994209384,0.0007451985003157358,0.050133339222705964,0.7407407407405917,0.4756332448201111,1.0,1.0,-1,0
3215,btc,1768034700,2026-01-10,3,Down,90513.1,90510.0,-0.003424918602948988,-3.1000000000058208,1768442315.534948,2026-01-15 01:58:35.534948110,3,238,268,0,57.23577235756021,0.055433781408384904,0.0012710865965079865,0.003424918602948988,0.7339065255730317,0.4457729574226976,1.0,1.0,-1,0
3216,btc,1768035600,2026-01-10,4,Up,90510.1,90510.1,0.0,0.0,1768442315.535788,2026-01-15 01:58:35.535788059,3,298,269,0,55.01389779756956,0.04725409694701431,0.0010285664990361543,0.0,0.727580754461114,0.4981252588224034,1.0,1.0,1,1
3217,btc,1768036500,2026-01-10,4,Up,90510.0,90554.0,0.04861341288255441,44.0,1768442315.536631,2026-01-15 01:58:35.536631107,3,298,270,0,58.07094459927972,0.048201929042875936,0.0020316386781513707,0.04861341288255441,0.8027770635122692,1.0933355019912385,1.0,1.0,1,1
3218,btc,1768037400,2026-01-10,4,Down,90554.0,90536.0,-0.019877642069925126,-18.0,1768442315.5375218,2026-01-15 01:58:35.537521839,3,298,271,0,59.167512690187166,0.0476611781046275,0.0007549655844019121,0.019877642069925126,0.7433604336041425,0.9134563817238509,1.0,1.0,-1,0
